2019-10-18,,"['#lawanterorismejagankri', '#lawanterorismejagankri']","SE Asia Standard Time",[],1571372709000,2,,,False,,"['https://pbs.twimg.com/media/EGppXi-VUAMHD5l.jpg']",2,,[],"[{'user_id': '2243942623', 'username': 'CalegMalukuUtr'}]",1185049151630757888,1185049151630757888,,,,negatif,"https://twitter.com/CalegMalukuUtr/status/1185049151630757888","Stop Provokasi bangsa Indonesia, Presiden Jokowi telah memberikan bantuan kepada korban kerusuhan yang ada di Wamena. #LawanTerorismeJagaNKRI  pic.twitter.com/APhPbLEiBD #LawanTerorismeJagaNKRI",4,2243942623,[],"Athallah Kenzie Baldwin",11:25:09,,calegmalukuutr
2019-10-18,,"['#lawanterorismejagankri']","SE Asia Standard Time",[],1571371525000,0,,,False,,"['https://pbs.twimg.com/media/EGpkqTUU8AIUFGR.jpg']",0,,[],"[{'user_id': '2245168860', 'username': 'CalegMedan'}]",1185044186447278080,1185044186447278080,,,,negatif,"https://twitter.com/CalegMedan/status/1185044186447278080","Stop Provokasi bangsa Indonesia, Presiden Jokowi telah memberikan bantuan kepada korban kerusuhan yang ada di Wamena. #LawanTerorismeJagaNKRI  pic.twitter.com/BjpQ4awApT",0,2245168860,[],"Ladiesya Jasmine",11:05:25,,calegmedan
2019-10-18,,"['#lawanterorismejagankri']","SE Asia Standard Time",[],1571371359000,0,,,False,,"['https://pbs.twimg.com/media/EGpkqTUU8AIUFGR.jpg']",0,,[],"[{'user_id': '2246493722', 'username': 'CalegNTB'}]",1185043489559461888,1185043489559461888,,,,negatif,"https://twitter.com/CalegNTB/status/1185043489559461888","Stop Provokasi bangsa Indonesia, Presiden Jokowi telah memberikan bantuan kepada korban kerusuhan yang ada di Wamena. #LawanTerorismeJagaNKRI  pic.twitter.com/O4VyPuMuOS",0,2246493722,[],"Elien Sabrina",11:02:39,,calegntb
2019-10-18,,"['#lawanterorismejagankri', '#lawanterorismejagankri']","SE Asia Standard Time",[],1571371264000,0,,,False,,"['https://pbs.twimg.com/media/EGppXi-VUAMHD5l.jpg']",1,,[],"[{'user_id': '2246617640', 'username': 'CalegNTT'}]",1185043089796157440,1185043089796157440,,,,negatif,"https://twitter.com/CalegNTT/status/1185043089796157440","Stop Provokasi bangsa Indonesia, Presiden Jokowi telah memberikan bantuan kepada korban kerusuhan yang ada di Wamena. #LawanTerorismeJagaNKRI  pic.twitter.com/zCDQHFRtiK #LawanTerorismeJagaNKRI",1,2246617640,[],"Revika Aurilya",11:01:04,,calegntt
2019-10-18,,"['#lawanterorismejagankri', '#lawanterorismejagankri']","SE Asia Standard Time",[],1571368456000,0,,,False,,"['https://pbs.twimg.com/media/EGppXi-VUAMHD5l.jpg']",0,,[],"[{'user_id': '422588914', 'username': 'suhoxw'}]",1185031314216382464,1185031314216382464,,,,negatif,"https://twitter.com/suhoxw/status/1185031314216382464","Stop Provokasi bangsa Indonesia, Presiden Jokowi telah memberikan bantuan kepada korban kerusuhan yang ada di Wamena. #LawanTerorismeJagaNKRI  pic.twitter.com/x3kAqTSJVI #LawanTerorismeJagaNKRI",0,422588914,[],Suho,10:14:16,,suhoxw
2019-10-18,,"['#lawanterorismejagankri', '#lawanterorismejagankri']","SE Asia Standard Time",[],1571367714000,0,,,False,,[],0,,"['https://twitter.com/IndonesiaLov3/status/1182884947217940482/photo/1']","[{'user_id': '2245168860', 'username': 'CalegMedan'}]",1185028202906845184,1185028202906845184,,,,negatif,"https://twitter.com/CalegMedan/status/1185028202906845184","Stop Provokasi bangsa Indonesia, Presiden Jokowi telah memberikan bantuan kepada korban kerusuhan yang ada di Wamena. #LawanTerorismeJagaNKRI #LawanTerorismeJagaNKRI  https://twitter.com/IndonesiaLov3/status/1182884947217940482/photo/1 pic.twitter.com/a3fKEhcW13 ",0,2245168860,[],"Ladiesya Jasmine",10:01:54,,calegmedan
2019-10-18,,"['#20bataldilantikjinnyakabur']","SE Asia Standard Time",[],1571366045000,0,,,False,,[],0,,[],"[{'user_id': '564385559', 'username': 'TamongPanji'}, {'user_id': '1022185072248610816', 'username': 'Cobeh09'}, {'user_id': '366987179', 'username': 'jokowi'}]",1185011502228496384,1185021198687584256,,,,positif,"https://twitter.com/TamongPanji/status/1185021198687584256","SESAAAAT..Nauzubillah... Kalau bener punya kemampuan, urus Wamena dan Penajam Paser Kaltim sedang bergolak.  Gini hari @jokowi msh pelihara sihir 🤣🤣🤣 #20BatalDilantikJinnyaKabur",7,564385559,"['cobeh09', 'jokowi']","Tamong Panji",09:34:05,,tamongpanji
2019-10-18,,"['#lawanterorismejagankri', '#lawanterorismejagankri']","SE Asia Standard Time",[],1571365382000,0,,,False,,[],0,,"['https://twitter.com/IndonesiaLov3/status/1182884947217940482/photo/1']","[{'user_id': '2246493722', 'username': 'CalegNTB'}]",1185018420112158720,1185018420112158720,,,,negatif,"https://twitter.com/CalegNTB/status/1185018420112158720","Stop Provokasi bangsa Indonesia, Presiden Jokowi telah memberikan bantuan kepada korban kerusuhan yang ada di Wamena. #LawanTerorismeJagaNKRI #LawanTerorismeJagaNKRI  https://twitter.com/IndonesiaLov3/status/1182884947217940482/photo/1 pic.twitter.com/1hq4Zk7D7N ",0,2246493722,[],"Elien Sabrina",09:23:02,,calegntb
2019-10-18,,"['#lawanterorismejagankri', '#lawanterorismejagankri']","SE Asia Standard Time",[],1571364979000,0,,,False,,"['https://pbs.twimg.com/media/EGppXi-VUAMHD5l.jpg']",0,,[],"[{'user_id': '1078904123515228160', 'username': 'hendwryy'}]",1185016728398385152,1185016728398385152,,,,negatif,"https://twitter.com/hendwryy/status/1185016728398385152","Stop Provokasi bangsa Indonesia, Presiden Jokowi telah memberikan bantuan kepada korban kerusuhan yang ada di Wamena. #LawanTerorismeJagaNKRI  pic.twitter.com/G0p1VD4Y32 #LawanTerorismeJagaNKRI",0,1078904123515228160,[],Hendery,09:16:19,,hendwryy
2019-10-18,,[],"SE Asia Standard Time",[],1571363258000,0,,,False,,[],0,,"['https://www.portal-islam.id/2019/10/pembunuhan-wamena-bukti-jokowi-gagal.html']","[{'user_id': '140004956', 'username': 'tiantama80'}]",1185009511901253632,1185009511901253632,,,,netral,"https://twitter.com/tiantama80/status/1185009511901253632","Pembunuhan Wamena Bukti Jokowi Gagal Lindungi Hak Hidup Rakyat, Kalau Di Jepang Pasti Sudah Mundur  https://www.portal-islam.id/2019/10/pembunuhan-wamena-bukti-jokowi-gagal.html …",0,140004956,[],"Septian Pratama",08:47:38,,tiantama80
2019-10-18,,[],"SE Asia Standard Time",[],1571362387000,0,,,False,,[],0,,[],"[{'user_id': '927946860232192005', 'username': 'Pra_kata'}, {'user_id': '366987179', 'username': 'jokowi'}]",1184999643282735104,1185005856020037632,,,,negatif,"https://twitter.com/Pra_kata/status/1185005856020037632","Perppu pak? Ruu Kuhp pak?  Wamena pak?  Mahasiswa yg jadi korban refresifitas aparat pak? Jangan lupa juga pak kasus HAM yamg sampai sekarang mati keadilannya. Infrastruktur tidak dibawa sampai ke akhirat tapi kemanusiaan bisa membawa bapak menjadi pemimpin yg dicintai di surga.",0,927946860232192005,"['jokowi']","A I R I L",08:33:07,,pra_kata
2019-10-18,,"['#lawanterorismejagankri', '#lawanterorismejagankri']","SE Asia Standard Time",[],1571362052000,0,,,False,,[],0,,"['https://twitter.com/IndonesiaLov3/status/1182884947217940482/photo/1']","[{'user_id': '1263364500', 'username': '17slothx'}]",1185004451456679936,1185004451456679936,,,,negatif,"https://twitter.com/17slothx/status/1185004451456679936","Stop Provokasi bangsa Indonesia, Presiden Jokowi telah memberikan bantuan kepada korban kerusuhan yang ada di Wamena. #LawanTerorismeJagaNKRI #LawanTerorismeJagaNKRI  https://twitter.com/IndonesiaLov3/status/1182884947217940482/photo/1 pic.twitter.com/whadOJl3in ",0,1263364500,[],Wonwoo,08:27:32,,17slothx
2019-10-17,,[],"SE Asia Standard Time",[],1571313288000,0,,,False,,[],0,,[],"[{'user_id': '1172164423', 'username': 'Aam_basrie'}, {'user_id': '2885191782', 'username': 'mas__piyuuu'}, {'user_id': '366987179', 'username': 'jokowi'}]",1184597196290715648,1184799922421239810,,,,netral,"https://twitter.com/Aam_basrie/status/1184799922421239810","31.000 TNI polri untuk pengamanan pelantikan???  Kenapa kaga di kirim ke wamena aja yak?",0,1172164423,"['mas__piyuuu', 'jokowi']",pribumi,18:54:48,,aam_basrie
2019-10-17,,[],"SE Asia Standard Time",[],1571307291000,1,,,False,,[],0,,[],"[{'user_id': '118913885', 'username': 'deZeroElbLitary'}, {'user_id': '1084936732435304448', 'username': 'AhmedDalijo'}, {'user_id': '2885191782', 'username': 'mas__piyuuu'}, {'user_id': '366987179', 'username': 'jokowi'}]",1184597196290715648,1184774768030969857,,,,negatif,"https://twitter.com/deZeroElbLitary/status/1184774768030969857","Pernah liat penggalan video aparat di kejar2 oleh kelompok separatis di wamena...itu kurang nya aparat atau kurang aqua ya..",0,118913885,"['ahmeddalijo', 'mas__piyuuu', 'jokowi']","đe žeró èlblitarý",17:14:51,,dezeroelblitary
2019-10-17,,[],"SE Asia Standard Time",[],1571304599000,1,,,False,,"['https://pbs.twimg.com/media/EHEgGUKVAAEn4vI.jpg']",4,,[],"[{'user_id': '813371491064479751', 'username': 'bangyupi_006'}, {'user_id': '366987179', 'username': 'jokowi'}]",1184763476163493889,1184763476163493889,,,,negatif,"https://twitter.com/bangyupi_006/status/1184763476163493889","Wamena ruduh 35 korban meninggal dikirim pasukan prngamanan 6 rebu pulisi  Pelantikan @jokowi yang aman2 dijaga 31 rebu pulisi  pic.twitter.com/UmSICdt4hI",6,813371491064479751,"['jokowi']","Menang Culas",16:29:59,,bangyupi_006
2019-10-17,,[],"SE Asia Standard Time",[],1571304158000,1,,,False,,"['https://pbs.twimg.com/media/EHEeam_UwAA3hY0.jpg']",0,,[],"[{'user_id': '158509207', 'username': 'ichageuliz'}, {'user_id': '919039466886459398', 'username': 'lendytweet'}, {'user_id': '191333254', 'username': 'MariawanDede'}, {'user_id': '86012022', 'username': 'hnurwahid'}]",1184480109496954880,1184761627398168577,,,,netral,"https://twitter.com/ichageuliz/status/1184761627398168577","Lo ga baca Berita...jokowi ke wamena...  pic.twitter.com/JuLTMTwWMB",0,158509207,"['lendytweet', 'mariawandede', 'hnurwahid']",sweetykaaa,16:22:38,,ichageuliz
2019-10-17,,[],"SE Asia Standard Time",[],1571303316000,0,,,False,,[],0,,[],"[{'user_id': '2826260864', 'username': 'f9847aa0793745d'}, {'user_id': '435004096', 'username': 'Aryprasetyo85'}, {'user_id': '366987179', 'username': 'jokowi'}, {'user_id': '2606229566', 'username': 'susipudjiastuti'}, {'user_id': '972357839279673344', 'username': 'FaGtng'}, {'user_id': '309095282', 'username': 'My_LoveNebe'}, {'user_id': '1272704748', 'username': 'cintada17'}, {'user_id': '2882684917', 'username': 'AlvinoLulu'}, {'user_id': '164604281', 'username': 'TheArieAir'}]",1184455390886424577,1184758095932575744,,,,netral,"https://twitter.com/f9847aa0793745d/status/1184758095932575744","Udah Ada yg komen counter belum Semacam tiba2 mbahas gempa, wamena, demo , save kpk atau hal oot lain.  Contoh "" negara lagi kayak gini bisa2nya ketawa2 .."" dll",1,2826260864,"['aryprasetyo85', 'jokowi', 'susipudjiastuti', 'fagtng', 'my_lovenebe', 'cintada17', 'alvinolulu', 'thearieair']",Ve,16:08:36,,f9847aa0793745d
2019-10-17,,[],"SE Asia Standard Time",[],1571299075000,0,,,False,,[],0,,[],"[{'user_id': '1034319037214257152', 'username': 'Pedjoeang02'}, {'user_id': '485385284', 'username': 'ronavioleta'}, {'user_id': '366987179', 'username': 'jokowi'}]",1184625151490457603,1184740308661104640,,,,netral,"https://twitter.com/Pedjoeang02/status/1184740308661104640","Saya berharap setelah pelantikan, semua pasukan langsung dikirim ke Wamena. Pasti OPM lari tunggang langgang",0,1034319037214257152,"['ronavioleta', 'jokowi']","Pedjoeang 02",14:57:55,,pedjoeang02
2019-10-17,,[],"SE Asia Standard Time",[],1571298674000,0,,,False,,[],0,,[],"[{'user_id': '1123455207709523971', 'username': 'SuparnaNyoman'}, {'user_id': '80274924', 'username': 'mbelgedez'}]",1184441371857313792,1184738625344245762,,,,netral,"https://twitter.com/SuparnaNyoman/status/1184738625344245762","Wadow.... Apalagi nih. Apa tdk cukup di Wamena saja begini ? Pak Jokowi, bergeraklah. Jangan tunggu sampai melebar lagi.",0,1123455207709523971,"['mbelgedez']","Nyoman Suparna",14:51:14,,suparnanyoman
2019-10-17,,[],"SE Asia Standard Time",[],1571295238000,1,,,False,,[],0,,[],"[{'user_id': '102826000', 'username': 'dsukmajaya'}, {'user_id': '17128975', 'username': 'CNNIndonesia'}, {'user_id': '1117990249806721024', 'username': 'msaid_didu'}, {'user_id': '366987179', 'username': 'jokowi'}]",1184719240453976064,1184724212935577600,,,,netral,"https://twitter.com/dsukmajaya/status/1184724212935577600","Pada mau perang dimana ini pak @jokowi .. ini pasukan pemberani dikirim ke wamena? ...",0,102826000,"['cnnindonesia', 'msaid_didu', 'jokowi']","Muhammad Syafiq",13:53:58,,dsukmajaya
2019-10-17,,[],"SE Asia Standard Time",[],1571294884000,0,,,False,,[],0,,[],"[{'user_id': '536150957', 'username': 'Fikriassidiky'}, {'user_id': '366987179', 'username': 'jokowi'}]",1184648018718416896,1184722727795482624,,,,netral,"https://twitter.com/Fikriassidiky/status/1184722727795482624","PAK KORBAN MAHASISWA YG MENINGGAL BAGAIMANA PAK ? YG BARUSAN DIKALIMANTAN GIMANA PAK? AMBON GIMANA PAK? WAMENA GIMANA PAK ? PRESIDENKAH DIRIMU PAK?",0,536150957,"['jokowi']","bukan siapa2 dia",13:48:04,,fikriassidiky
2019-10-17,,[],"SE Asia Standard Time",[],1571292494000,0,,,False,,[],1,,[],"[{'user_id': '825188888037580800', 'username': 'SMakaryo'}, {'user_id': '366987179', 'username': 'jokowi'}]",1184648018718416896,1184712705845780480,,,,negatif,"https://twitter.com/SMakaryo/status/1184712705845780480","Novel gimana kemajuannya boss ? Konflik Penajam? Nasib Koban gempa Maluku, Lombok, Palu; kerusuhan Wamena ? Dipantau juga ?",3,825188888037580800,"['jokowi']","Sugeng Makaryo",13:08:14,,smakaryo
2019-10-17,,[],"SE Asia Standard Time",[],1571291163000,0,,,False,,[],5,,[],"[{'user_id': '3958359858', 'username': 'Romelah_mel'}, {'user_id': '485385284', 'username': 'ronavioleta'}, {'user_id': '366987179', 'username': 'jokowi'}]",1184625151490457603,1184707124254785536,,,,positif,"https://twitter.com/Romelah_mel/status/1184707124254785536","Udah kek mau perang aja jok. Wamena yg  begitu membara sj gak loe kerahkan aparat sebanyak itu.   Logikanya klo loe yakin dipilih rakyat dgn cara jurdil ngapain mengerahkan aparat begitu banyak jok @jokowi ? Koplak",21,3958359858,"['ronavioleta', 'jokowi']","Democracy_Is_Dead 🏴",12:46:03,,romelah_mel
2019-10-17,,[],"SE Asia Standard Time",[],1571282236000,0,"https://twitter.com/Stevaniehuangg/status/1184304581473234945",,False,,[],0,,"['https://twitter.com/Stevaniehuangg/status/1184304581473234945?s=19']","[{'user_id': '1042623915854426114', 'username': 'MulyantoRody'}, {'user_id': '366987179', 'username': 'jokowi'}]",1184648018718416896,1184669681904308224,,,,negatif,"https://twitter.com/MulyantoRody/status/1184669681904308224","Gak perlu.. Isinya cebong semua.. Pengamanan WAMENA brp bong ? 100 TNI? Koq Pinokio parno gitu ya pelantikan, klo emang dipilih rakyat ngapain takut. 😆😆😆 ngabisin duit pinter bener sampe pengamanan 30.000 prajurit. Mending dikirim ke Wamena tuh tentara.  https://twitter.com/Stevaniehuangg/status/1184304581473234945?s=19 …",0,1042623915854426114,"['jokowi']","Rody Mulyanto",10:17:16,,mulyantorody
2019-10-17,,[],"SE Asia Standard Time",[],1571279613000,0,,,False,,[],0,,[],"[{'user_id': '995264576286420992', 'username': 'DipayanaAyu'}, {'user_id': '366987179', 'username': 'jokowi'}]",1184648018718416896,1184658677816385536,,,,netral,"https://twitter.com/DipayanaAyu/status/1184658677816385536","Saya lebih peduli kemanusiaan di wamena dan gempa ambon dan penembakan mahasiswa daripada nunggu2    susunan kabinet.",0,995264576286420992,"['jokowi']",Jendral,09:33:33,,dipayanaayu
2019-10-17,,[],"SE Asia Standard Time",[],1571272637000,0,,,False,,[],5,,"['https://m.cnnindonesia.com/nasional/20191016065857-20-439845/pelantikan-jokowi-maruf-30-ribu-tni-polri-disiagakan?utm_source=facebook&utm_medium=oa&utm_content=cnnindonesia&utm_campaign=cmssocmed#']","[{'user_id': '388294909', 'username': 'Rizqi_k_h'}]",1184629417034702854,1184629417034702854,,,,netral,"https://twitter.com/Rizqi_k_h/status/1184629417034702854","Waduh.... Seharusnya pak Polisi yg bersiap siaga spt ini ditempatkan di daerah konflik macam Wamena Papua /lainnya. . Bukankah pak Jokowi hasil pilihan rakyat.?  https://m.cnnindonesia.com/nasional/20191016065857-20-439845/pelantikan-jokowi-maruf-30-ribu-tni-polri-disiagakan?utm_source=facebook&utm_medium=oa&utm_content=cnnindonesia&utm_campaign=cmssocmed# …",8,388294909,[],"#IslamItuRahmat",07:37:17,,rizqi_k_h
2019-10-17,,[],"SE Asia Standard Time",[],1571268470000,1,,,False,,[],0,,"['https://www.jawapos.com/nasional/24/09/2019/tito-ungkap-penyebab-kerusuhan-wamena-dari-isu-rasis-hingga-penyusup/']","[{'user_id': '1163647379997777920', 'username': 'ndrewwolf'}, {'user_id': '1102158716298715136', 'username': 'bapaknyazafran'}, {'user_id': '4780649298', 'username': 'Dennysiregar7'}, {'user_id': '366987179', 'username': 'jokowi'}, {'user_id': '4787817264', 'username': 'PolhukamRI'}, {'user_id': '282006208', 'username': 'mohmahfudmd'}]",1184455519651549187,1184611941009854464,,,,negatif,"https://twitter.com/ndrewwolf/status/1184611941009854464","Penyebab kerusuhan di Wamena jg krna salah paham dikira ada yg bicara menjurus ke rasial.  Ini lu baca beritanya, baru komen    https://www.jawapos.com/nasional/24/09/2019/tito-ungkap-penyebab-kerusuhan-wamena-dari-isu-rasis-hingga-penyusup/ …",0,1163647379997777920,"['bapaknyazafran', 'dennysiregar7', 'jokowi', 'polhukamri', 'mohmahfudmd']",orientador,06:27:50,,ndrewwolf
2019-10-17,,[],"SE Asia Standard Time",[],1571268398000,1,,,False,,[],0,,[],"[{'user_id': '1102158716298715136', 'username': 'bapaknyazafran'}, {'user_id': '1163647379997777920', 'username': 'ndrewwolf'}, {'user_id': '4780649298', 'username': 'Dennysiregar7'}, {'user_id': '366987179', 'username': 'jokowi'}, {'user_id': '4787817264', 'username': 'PolhukamRI'}, {'user_id': '282006208', 'username': 'mohmahfudmd'}]",1184455519651549187,1184611639884050433,,,,negatif,"https://twitter.com/bapaknyazafran/status/1184611639884050433","Penyebab kerusuhan di wamena bukan krn kejadian di surabaya",0,1102158716298715136,"['ndrewwolf', 'dennysiregar7', 'jokowi', 'polhukamri', 'mohmahfudmd']",78°,06:26:38,,bapaknyazafran
2019-10-17,,[],"SE Asia Standard Time",[],1571267963000,0,,,False,,[],0,,[],"[{'user_id': '1163647379997777920', 'username': 'ndrewwolf'}, {'user_id': '1102158716298715136', 'username': 'bapaknyazafran'}, {'user_id': '4780649298', 'username': 'Dennysiregar7'}, {'user_id': '366987179', 'username': 'jokowi'}, {'user_id': '4787817264', 'username': 'PolhukamRI'}, {'user_id': '282006208', 'username': 'mohmahfudmd'}]",1184455519651549187,1184609814204145664,,,,negatif,"https://twitter.com/ndrewwolf/status/1184609814204145664","Ya gue bicarain yg kejadian setelah kejadian di Surabaya itu,  dan kejadian di Wamena jg kan gara2 salah paham yg di sekolahan itu jg, disangka ada yg bicara Rasis",0,1163647379997777920,"['bapaknyazafran', 'dennysiregar7', 'jokowi', 'polhukamri', 'mohmahfudmd']",orientador,06:19:23,,ndrewwolf
2019-10-17,,[],"SE Asia Standard Time",[],1571267760000,1,,,False,,[],0,,[],"[{'user_id': '1102158716298715136', 'username': 'bapaknyazafran'}, {'user_id': '1163647379997777920', 'username': 'ndrewwolf'}, {'user_id': '4780649298', 'username': 'Dennysiregar7'}, {'user_id': '366987179', 'username': 'jokowi'}, {'user_id': '4787817264', 'username': 'PolhukamRI'}, {'user_id': '282006208', 'username': 'mohmahfudmd'}]",1184455519651549187,1184608964224249857,,,,netral,"https://twitter.com/bapaknyazafran/status/1184608964224249857","Kejadian yg di wamena bukan gr2 yg di surabaya",0,1102158716298715136,"['ndrewwolf', 'dennysiregar7', 'jokowi', 'polhukamri', 'mohmahfudmd']",78°,06:16:00,,bapaknyazafran
