1.17685E+18,1.17675E+18,1.56942E+12,9/25/2019,20:38:22,SE Asia Standard Time,1.12109E+18,rizalvhe,Vhe Na Rizal,,Mungkin matanya kelilipan kabut asap di riau jadi ngga bisa baca..atau mungkin UU KPK harus di buat dalam bentuk komik..kan dia senengnya baca yg begituan,"['dahnilanzar', 'jokowi']",[],[],0,0,0,[],[],https://twitter.com/RizalVhe/status/1176853452296577025,FALSE,,0,,,,,,,"[{'user_id': '1121093882966470657', 'username': 'RizalVhe'}, {'user_id': '194987317', 'username': 'Dahnilanzar'}, {'user_id': '366987179', 'username': 'jokowi'}]",
1.17685E+18,1.17639E+18,1.56942E+12,9/25/2019,20:23:19,SE Asia Standard Time,1.10973E+18,atksputrii,Tqa,,Riau ku sudah pulih  💙,['jokowi'],[],[],0,0,1,[],[],https://twitter.com/atksputrii/status/1176849663153987584,FALSE,,0,,,,,,,"[{'user_id': '1109730073190363136', 'username': 'atksputrii'}, {'user_id': '366987179', 'username': 'jokowi'}]",
1.17684E+18,1.17683E+18,1.56942E+12,9/25/2019,19:56:10,SE Asia Standard Time,1.14152E+18,bony_nama_ku,Agama tanpa dongeng,,"Riau, padang, bandung mahasiswanya banyak HTI","['wagimandeep', '7intaputih', 'jokowi', 'fadlizon', 'andre_rosiade']",[],[],0,0,3,[],[],https://twitter.com/bony_nama_ku/status/1176842832801218561,FALSE,,0,,,,,,,"[{'user_id': '1141515028476022785', 'username': 'bony_nama_ku'}, {'user_id': '1141783903465701376', 'username': 'WagimanDeep'}, {'user_id': '320713130', 'username': '7intaPutih'}, {'user_id': '366987179', 'username': 'jokowi'}, {'user_id': '79139422', 'username': 'fadlizon'}, {'user_id': '190679407', 'username': 'andre_rosiade'}]",
1.17683E+18,1.17683E+18,1.56941E+12,9/25/2019,19:22:27,SE Asia Standard Time,378981599,triwzard,catt 🦋,,"they probs also had it planned/in their drafts during jokowi's first term, it's not like the papua riots, kalimantan and riau fires are mere coincidences",['starkwiccan'],[],[],0,0,1,[],[],https://twitter.com/triwzard/status/1176834347988480009,FALSE,,0,,,,,,,"[{'user_id': '378981599', 'username': 'triwzard'}, {'user_id': '2397381150', 'username': 'starkwiccan'}]",
1.17683E+18,1.17683E+18,1.56941E+12,9/25/2019,19:14:04,SE Asia Standard Time,788744100,riau24com,Riau24.com,,"Karena Hal ini, Ustaz Tengku Zulkarnain Minta SBY Nasehati Jokowi: Siapa Tahu Beliau Sadar  http://dlvr.it/RDrvk3  pic.twitter.com/WW3iaFNenK",[],['http://dlvr.it/RDrvk3'],['https://pbs.twimg.com/media/EFTyrlXU8AASqc2.jpg'],0,0,0,[],[],https://twitter.com/Riau24Com/status/1176832235325886464,FALSE,,0,,,,,,,"[{'user_id': '788744100', 'username': 'Riau24Com'}]",
1.17683E+18,1.17683E+18,1.56941E+12,9/25/2019,19:07:11,SE Asia Standard Time,8.39753E+17,rizkipu27887486,rizki putra,,"Gubernur Riau, Jokowi Tunaikan Janji Mu Untuk Hentikan Asap Di Riau  http://chng.it/FRXDBZSR  lewat @ChangeOrg_ID",['changeorg_id'],['http://chng.it/FRXDBZSR'],[],0,0,0,[],[],https://twitter.com/rizkipu27887486/status/1176830504030490626,FALSE,,0,,,,,,,"[{'user_id': '839753397158846464', 'username': 'rizkipu27887486'}, {'user_id': '563483976', 'username': 'ChangeOrg_ID'}]",
1.17683E+18,1.17683E+18,1.56941E+12,9/25/2019,19:02:01,SE Asia Standard Time,1330470529,pecun_d4ng,Ang Ve,,"Gubernur Riau, Jokowi Tunaikan Janji Mu Untuk Hentikan Asap Di Riau - Tandatangani Petisi!  http://chng.it/BLVvcxdX  lewat @ChangeOrg_ID",['changeorg_id'],['http://chng.it/BLVvcxdX'],[],0,0,0,[],[],https://twitter.com/Pecun_D4ng/status/1176829206749007873,FALSE,,0,,,,,,,"[{'user_id': '1330470529', 'username': 'Pecun_D4ng'}, {'user_id': '563483976', 'username': 'ChangeOrg_ID'}]",
1.17683E+18,1.17683E+18,1.56941E+12,9/25/2019,19:00:55,SE Asia Standard Time,9.88241E+17,endang60436811,Endang,,"#turunjokowi ya allah nyadar pak @jokowi  papau nohasih kabut asap karena kerusuhan, riau kabut asap karena kebakaran, kabut jakarta krn demo pelajar keadilan, bapak uda gagal  https://twitter.com/w_runturambi/status/1176826350235205632 …",['jokowi'],['https://twitter.com/w_runturambi/status/1176826350235205632'],[],0,2,2,['#turunjokowi'],[],https://twitter.com/Endang60436811/status/1176828926577872898,FALSE,https://twitter.com/w_runturambi/status/1176826350235205632,0,,,,,,,"[{'user_id': '988241017798180864', 'username': 'Endang60436811'}, {'user_id': '366987179', 'username': 'jokowi'}]",
1.17683E+18,1.17683E+18,1.56941E+12,9/25/2019,18:49:52,SE Asia Standard Time,273354957,7layersofsky,7layersofsky,,"Gubernur Riau, Jokowi Tunaikan Janji Mu Untuk Hentikan Asap Di Riau  http://chng.it/8XhH2tSV  lewat @ChangeOrg_ID",['changeorg_id'],['http://chng.it/8XhH2tSV'],[],0,0,0,[],[],https://twitter.com/7layersofsky/status/1176826148489068544,FALSE,,0,,,,,,,"[{'user_id': '273354957', 'username': '7layersofsky'}, {'user_id': '563483976', 'username': 'ChangeOrg_ID'}]",
1.17682E+18,1.17682E+18,1.56941E+12,9/25/2019,18:38:47,SE Asia Standard Time,182239969,yasintaid,Yasinta Putri,,"Gubernur Riau, Jokowi Tunaikan Janji Mu Untuk Hentikan Asap Di Riau  http://chng.it/jNQ5KS9g  lewat @ChangeOrg_ID",['changeorg_id'],['http://chng.it/jNQ5KS9g'],[],0,0,0,[],[],https://twitter.com/yasintaid/status/1176823359671128065,FALSE,,0,,,,,,,"[{'user_id': '182239969', 'username': 'yasintaid'}, {'user_id': '563483976', 'username': 'ChangeOrg_ID'}]",
1.17682E+18,1.17681E+18,1.56941E+12,9/25/2019,18:34:28,SE Asia Standard Time,3301393416,alia70328,anak kolong,,Water canon akan lebih bermanfaat untuk menanggulangi kebakaran lahan di Riau,"['ssekampung', 'no_jokowi']",[],[],1,11,85,[],[],https://twitter.com/alia70328/status/1176822270905344000,FALSE,,0,,,,,,,"[{'user_id': '3301393416', 'username': 'alia70328'}, {'user_id': '1156471432496332800', 'username': 'SSekampung'}, {'user_id': '181112137', 'username': 'no_jokowi'}]",
1.17682E+18,1.17682E+18,1.56941E+12,9/25/2019,18:21:47,SE Asia Standard Time,2229944726,arjunaidyiman,Arjunaidy I,,"Gubernur Riau, Jokowi Tunaikan Janji Mu Untuk Hentikan Asap Di Riau - Tandatangani Petisi!  http://chng.it/LvXHbptf  via @Change",['change'],['http://chng.it/LvXHbptf'],[],0,0,0,[],[],https://twitter.com/Arjunaidyiman/status/1176819079459401729,FALSE,,0,,,,,,,"[{'user_id': '2229944726', 'username': 'Arjunaidyiman'}, {'user_id': '15947602', 'username': 'Change'}]",
1.17681E+18,1.17681E+18,1.56941E+12,9/25/2019,18:03:12,SE Asia Standard Time,1.13657E+18,rusydi__riau40,Negeri Terbalik 👣,,VIRAL: Mahasiswa Sumbar Turunkan Photo Jokowi Pake Tali Dan Dilempari Di Kantor DPRD Sumbar.  Hidub Mahasiswa 💓💓💓 #AyoSemuaBergerak #STMmelawan pic.twitter.com/9SiFMVpgcd,[],[],[],246,2762,6851,"['#ayosemuabergerak', '#stmmelawan']",[],https://twitter.com/Rusydi__riau40/status/1176814403284418560,FALSE,,1,,,,,,,"[{'user_id': '1136572994048782337', 'username': 'Rusydi__riau40'}]",
1.17681E+18,1.17681E+18,1.56941E+12,9/25/2019,17:56:20,SE Asia Standard Time,1.13657E+18,rusydi__riau40,Negeri Terbalik 👣,,"VIRAL: Mahasiswa Porak Porandakan Gedung DPRD Sumbar, Foto Jokowi Diturunkan dan Dilempari.   Hidub Mahasiswa 💓💓💓 #AyoSemuaBergerak https://www.gelora.co/2019/09/mahasiswa-porak-porandakan-gedung-dprd.html …",[],['https://www.gelora.co/2019/09/mahasiswa-porak-porandakan-gedung-dprd.html'],[],1,46,87,['#ayosemuabergerak'],[],https://twitter.com/Rusydi__riau40/status/1176812675247964161,FALSE,,0,,,,,,,"[{'user_id': '1136572994048782337', 'username': 'Rusydi__riau40'}]",
1.17681E+18,1.17679E+18,1.56941E+12,9/25/2019,17:49:07,SE Asia Standard Time,1.01648E+18,rinaldy28704297,Ar Joker,,Udah hujan...pasti ini salah jokowi..knape ujannya kecil??? Nanya ke UAS @abdulsomadlcma  SAMA @aagym kate uas yg ngebakar hutan yg shollat ghoib minta hujan di riau...ooh habis bakar doa dan hujan ya ias????dasar ngooss,"['namaku_mei', 'abdulsomadlcma', 'aagym']",[],[],0,0,0,[],[],https://twitter.com/Rinaldy28704297/status/1176810860431282177,FALSE,,0,,,,,,,"[{'user_id': '1016477289192742912', 'username': 'Rinaldy28704297'}, {'user_id': '3259106634', 'username': 'Namaku_Mei'}, {'user_id': '914008318460403712', 'username': 'abdulsomadlcma'}, {'user_id': '155183099', 'username': 'aagym'}]",
1.17681E+18,1.17681E+18,1.56941E+12,9/25/2019,17:46:06,SE Asia Standard Time,788744100,riau24com,Riau24.com,,"Fadli Zon Bicara Nasib KPK: Jangan Buang Badan, Jokowi!  http://dlvr.it/RDrbSn  pic.twitter.com/14nP6gZHmS",[],['http://dlvr.it/RDrbSn'],['https://pbs.twimg.com/media/EFTejMgUEAAjTvt.jpg'],0,0,0,[],[],https://twitter.com/Riau24Com/status/1176810100629000193,FALSE,,0,,,,,,,"[{'user_id': '788744100', 'username': 'Riau24Com'}]",
1.1768E+18,1.1768E+18,1.56941E+12,9/25/2019,17:23:16,SE Asia Standard Time,1.04061E+18,fandinatama_srg,IG : fandy_sir,,Alhamdulillah Akhirnya Hujan Deras Turun...Kabupaten Pelalawan-Riau Cc Pak @jokowi  pic.twitter.com/e2pYS72vut,['jokowi'],[],[],0,1,4,[],[],https://twitter.com/Fandinatama_SRG/status/1176804354969391104,FALSE,,1,,,,,,,"[{'user_id': '1040610036576268288', 'username': 'Fandinatama_SRG'}, {'user_id': '366987179', 'username': 'jokowi'}]",
1.17705E+18,1.17705E+18,1.56946E+12,9/26/2019,9:24:26,SE Asia Standard Time,9.44212E+17,blackcrow0717,S Syofian,,"Gubernur Riau, Jokowi Tunaikan Janji Mu Untuk Hentikan Asap Di Riau  http://chng.it/rmYqpM6q  lewat @ChangeOrg_ID",['changeorg_id'],['http://chng.it/rmYqpM6q'],[],0,0,0,[],[],https://twitter.com/blackcrow0717/status/1177046237331083264,FALSE,,0,,,,,,,"[{'user_id': '944212401892687872', 'username': 'blackcrow0717'}, {'user_id': '563483976', 'username': 'ChangeOrg_ID'}]",
1.17704E+18,1.17704E+18,1.56946E+12,9/26/2019,9:13:47,SE Asia Standard Time,44298357,bee2991,wenniLee,,"dear, Gubernur Riau,, pak @jokowi mohon Tunaikan Janji Mu Untuk Hentikan Asap Di Riau  http://chng.it/KbgTf2mm  via @ChangeOrg_ID","['jokowi', 'changeorg_id']",['http://chng.it/KbgTf2mm'],[],0,0,0,[],[],https://twitter.com/bee2991/status/1177043557384740864,FALSE,,0,,,,,,,"[{'user_id': '44298357', 'username': 'bee2991'}, {'user_id': '366987179', 'username': 'jokowi'}, {'user_id': '563483976', 'username': 'ChangeOrg_ID'}]",
1.17704E+18,1.17704E+18,1.56946E+12,9/26/2019,8:47:41,SE Asia Standard Time,1.09203E+18,cheshirecatwm,🐔dinner,,"Bapak presiden @jokowi yth korban telah berjatuhan bahkan satu anak STM telah hilang nyawa, bapk dimana? Sedang mengurus kerusuhan dimana? Atau sedang tertutup asap bersama saudara kmi yng di kalimantan? Riau? Jambi? Hingga tak dengar lagi suara kami",['jokowi'],[],[],1,0,0,[],[],https://twitter.com/cheshirecatwm/status/1177036991860359168,FALSE,,0,,,,,,,"[{'user_id': '1092027122569211904', 'username': 'cheshirecatwm'}, {'user_id': '366987179', 'username': 'jokowi'}]",
1.17703E+18,1.17703E+18,1.56946E+12,9/26/2019,8:22:33,SE Asia Standard Time,223300028,dr_fadly,Akhmad Fadly Noor,,"Demo Mahasiswa Makassar, Yogyakarta, Riau Menuntut Jokowi Turun Tahta  https://www.youtube.com/watch?v=t3NjQrOmvm0 …",[],['https://www.youtube.com/watch?v=t3NjQrOmvm0'],[],0,0,0,[],[],https://twitter.com/dr_fadly/status/1177030665243512832,FALSE,,0,,,,,,,"[{'user_id': '223300028', 'username': 'dr_fadly'}]",
1.17702E+18,1.17637E+18,1.56946E+12,9/26/2019,7:54:34,SE Asia Standard Time,370702399,arufirmansyah,firmansyah,,"Malas aq liat lu, coba lu terjun langsung ke kalimantan ama riau, mana tu banser lu, tau nya aja nge vlog, tapi tidak melihat substansi terjadi di indonesia","['permadiaktivis', 'jokowi']",[],[],0,0,0,[],[],https://twitter.com/arufirmansyah/status/1177023623711715328,FALSE,,0,,,,,,,"[{'user_id': '370702399', 'username': 'arufirmansyah'}, {'user_id': '813490681519828997', 'username': 'permadiaktivis'}, {'user_id': '366987179', 'username': 'jokowi'}]",
